model,seed,corruption,severity,accuracy,NLL,ECE,Brier,predictive_entropy,initial_predictive_entropy,prediction_change_rate,mean_gate,mean_relative_effective_update
C,2,motion_blur,1,0.9113,0.3625249286651611,0.05183414604067802,0.14378307495117187,0.11505388984356542,0.11611879682189029,0.007399999999999962,,0.0699465601571614
A,4,glass_blur,4,0.5012,2.209811010360718,0.3166651889383793,0.7809668998718262,0.539455483986548,0.539455483986548,,,
D1,3,jpeg_compression,1,0.8736,0.5112923936843872,0.07902383655309678,0.20604631032943727,0.144397915446962,0.1756649768049654,0.013000000000000012,0.07025430148401793,0.04696383688952254
D1,1,shot_noise,1,0.8688,0.5372740519523621,0.084850523558259,0.2136480571627617,0.14078706549961062,0.17622653875895486,0.011700000000000044,0.07016248978452229,0.0423426341149426
C,3,frost,2,0.8608,0.5879740524291992,0.08535153678059577,0.2267640432357788,0.1660939094846486,0.16723831524881824,0.009800000000000031,,0.07202716357415731
C,5,brightness,4,0.9328,0.2661335109472275,0.04028477798998356,0.1077490886926651,0.08580553968986496,0.08641315912945428,0.0049000000000000155,,0.07035206354929192
D1,2,shot_noise,1,0.8727,0.5125301192522049,0.08072910832464696,0.2068754061102867,0.14251361956937472,0.17601352338967263,0.012299999999999978,0.0703479045252437,0.04442608615231189
C,2,contrast,3,0.8746,0.5111533010482788,0.07645826218128204,0.20544740028381347,0.15149579377643532,0.15210846954747687,0.011399999999999966,,0.07145383890300541
A,2,impulse_noise,3,0.5592,1.9774579746246337,0.28149448270052674,0.6957717298984527,0.4766719423576782,0.4766719423576782,,,
D1,4,pixelate,2,0.8764,0.4944814687728882,0.07809740555882454,0.1987416937112808,0.14190775945620263,0.16850273297238164,0.016599999999999948,0.06829193706690857,0.03588096867437895
D1,4,gaussian_blur,3,0.7948,0.8247545261383057,0.12828942146897315,0.3284364263534546,0.22732411884661416,0.26214965639620785,0.022700000000000053,0.10748581578506662,0.061174703879258836
C,3,spatter,4,0.866,0.5685876969337463,0.0860935750067234,0.2211191704750061,0.14837903249875817,0.14883946092431724,0.009800000000000031,,0.07144065663241167
C,2,gaussian_noise,1,0.7569,1.0680736986160277,0.16538379756957292,0.39881147499084474,0.23396246169971419,0.2376444398527761,0.011900000000000022,,0.07195968115928504
A,4,gaussian_blur,1,0.9494,0.19126413953304292,0.02680684058070183,0.0810307801425457,0.07322559879631299,0.07322559879631299,,,
A,2,brightness,2,0.95,0.19820230555534363,0.02853329508304596,0.08231413972377777,0.07461914110302896,0.07461914110302896,,,
C,1,jpeg_compression,2,0.8179,0.7275548570632935,0.10840626133680344,0.2906400938034058,0.22735382148369682,0.2271596915794129,0.013599999999999945,,0.07550104860637695
D1,3,brightness,5,0.9107,0.35948773202896117,0.05423642475008965,0.1472180860042572,0.10843165289698518,0.13225084119382663,0.010000000000000009,0.05280315243175865,0.0355014027752874
D1,3,gaussian_noise,2,0.5936,2.0082040395736693,0.3084717550218105,0.6917931608200073,0.28843509747483187,0.3506312543295149,0.034599999999999964,0.14064358666252422,0.09064063618397183
A,2,speckle_noise,3,0.65,1.6556974418640136,0.24826437136530877,0.5784965559005737,0.30406099871236947,0.30406099871236947,,,
D1,3,spatter,1,0.9206,0.30756645238399505,0.04903604803085327,0.1289080491542816,0.0954832314268555,0.11543163457012852,0.00660000000000005,0.04625435658376664,0.030722592940110302
D1,2,defocus_blur,5,0.5273,2.235747047042847,0.35355855723023416,0.7977290611267089,0.3536972649339703,0.44225337857477715,0.03810000000000002,0.17545606842852432,0.11144920253788093
D1,5,brightness,4,0.9362,0.24466726942062378,0.03721881339251995,0.10018904616832733,0.08356246421047836,0.09148383604263655,0.0043999999999999595,0.038049167608810476,0.023582423401636913
D1,4,zoom_blur,3,0.8025,0.7873043380737305,0.12065693843960762,0.31380916376113893,0.2272316255158221,0.26420027713922317,0.02290000000000003,0.10801552014423747,0.06000086774121039
C,2,impulse_noise,2,0.6883,1.3423127672195434,0.20079104975759984,0.4953469560623169,0.33527919442370185,0.3309484618902963,0.021199999999999997,,0.0736392457192448
A,5,saturate,4,0.9247,0.28942766637802125,0.041897375510632995,0.11890150064229965,0.10391621408018109,0.10391621408018109,,,
C,3,defocus_blur,2,0.9367,0.24704237451553346,0.036686654122173784,0.10041594109535218,0.08351696930515463,0.0844914774679346,0.006399999999999961,,0.07035745447138093
A,2,pixelate,5,0.4602,2.9146889963150024,0.4072067704901099,0.9044962732315064,0.3872064230907941,0.3872064230907941,,,
D1,4,elastic_transform,5,0.7671,0.9374034637451172,0.14400312021374703,0.3721536890506744,0.26580580406130755,0.3141422609096975,0.026800000000000046,0.12754328239002014,0.07048669225211479
C,2,gaussian_blur,5,0.3872,2.8881709800720214,0.44819583289027215,1.0080769214630128,0.4973137351025827,0.4796014866103418,0.03539999999999999,,0.08271197775242366
A,2,gaussian_noise,1,0.7906,0.897741470527649,0.13378165415078402,0.34074400663375853,0.22728416464253678,0.22728416464253678,,,
A,4,motion_blur,4,0.7435,1.0559332341194152,0.15965175655186176,0.40872168102264406,0.2854679333212611,0.2854679333212611,,,
D1,4,jpeg_compression,4,0.7655,0.9651264978408813,0.15135444360375405,0.37949359092712404,0.24792695081313723,0.2965153559159604,0.024700000000000055,0.11966196594286593,0.06615015367696998
C,2,speckle_noise,2,0.6795,1.5589635530471802,0.23178637063503266,0.535970823097229,0.26152162521291755,0.2659193208969053,0.014700000000000046,,0.07199152268591834
C,2,motion_blur,2,0.8408,0.6468425545692443,0.09941077484488488,0.25523848626613616,0.18129006869635195,0.18177293862455407,0.011299999999999977,,0.07194337659749878
A,5,impulse_noise,2,0.6929,1.3127193252563476,0.19192512697577477,0.48674168734550477,0.344875683097486,0.344875683097486,,,
A,5,speckle_noise,2,0.7445,1.1377909212112427,0.1630300437629223,0.41383522605895995,0.269902515728859,0.269902515728859,,,
D1,3,saturate,2,0.9102,0.36178615374565126,0.05553501412272453,0.14638530428409577,0.10639438154572271,0.12803195290852454,0.006800000000000028,0.05137848023614012,0.0345346969768373
C,2,zoom_blur,4,0.7477,1.0502249469757081,0.15893957328498365,0.4063763875961304,0.28278899461224793,0.2818804336537782,0.018399999999999972,,0.07556448478087817
A,2,saturate,4,0.9296,0.2767720536708832,0.03942564955353737,0.1138941889166832,0.0979381972885516,0.0979381972885516,,,
D1,4,zoom_blur,2,0.8639,0.5487604571342468,0.07893511565774679,0.22130906429290773,0.16996841224903472,0.1964580785274622,0.014000000000000012,0.08049202682405594,0.045062095129017064
A,4,contrast,5,0.3035,3.2867639400482176,0.47089560487270354,1.1059727531433106,0.6698941299712576,0.6698941299712576,,,
D1,4,contrast,3,0.8694,0.5342347198486328,0.08553510199487209,0.2144978397846222,0.1366185061873286,0.16045027860580013,0.011099999999999999,0.0652800053847003,0.03676656759893353
D1,4,shot_noise,1,0.8801,0.49392612166404726,0.07397834424674511,0.19484974759817122,0.1404928943372797,0.16467843626457615,0.011099999999999999,0.06710608919121346,0.03732618997832708
D1,1,defocus_blur,4,0.8129,0.7560140563964843,0.11821212952286005,0.3000264274597168,0.2047629333187011,0.2527533380800596,0.02080000000000004,0.10105117778858937,0.06581500122528242
D1,5,zoom_blur,3,0.7997,0.7962245897293091,0.12316373330950738,0.316874880027771,0.2316379170055734,0.25043880834676674,0.020100000000000007,0.10471135442241213,0.07086746671169132
D1,3,impulse_noise,4,0.4278,2.5257120235443113,0.375833390365541,0.8974688260078431,0.5731825823404244,0.7268318002529559,0.07609999999999995,0.28430382556762684,0.15943467059724276
A,3,brightness,3,0.9407,0.22534639883041382,0.032817442432045936,0.0939442031621933,0.0827557753791989,0.0827557753791989,,,
A,1,motion_blur,1,0.9132,0.3358156201124191,0.04811061137914657,0.1389846531689167,0.11927604629992856,0.11927604629992856,,,
C,3,motion_blur,2,0.8446,0.6333125422477722,0.09704223028421402,0.25174151997566224,0.18007898229187705,0.18198219267714302,0.0121,,0.07367319459168677
A,4,saturate,3,0.9467,0.19677787069119512,0.029456636975705625,0.08413404594017193,0.07683525745900843,0.07683525745900843,,,
C,1,glass_blur,5,0.5241,2.1521221893310547,0.30983816891014576,0.7580178287029267,0.494347716647404,0.4862832153252093,0.02980000000000005,,0.07914826135000502
A,5,elastic_transform,4,0.7968,0.8157545693397522,0.11963781677186489,0.3232334139347076,0.25084784062504767,0.25084784062504767,,,
A,3,jpeg_compression,2,0.8099,0.7794844482421875,0.11694818879067898,0.30547955045700076,0.22286060302326222,0.22286060302326222,,,
A,5,elastic_transform,1,0.9028,0.36210810866355897,0.05499150882959366,0.1522932351589203,0.13002848142968432,0.13002848142968432,,,
A,2,shot_noise,4,0.4464,2.883667249298096,0.4272851286128163,0.9411775469779968,0.3744572334740369,0.3744572334740369,,,
A,2,gaussian_blur,4,0.6852,1.3001128721237183,0.19660906076729298,0.5033123207092285,0.3569547790219658,0.3569547790219658,,,
A,3,defocus_blur,5,0.5238,2.037617367172241,0.29639185104966165,0.7482708241462708,0.522824345691374,0.522824345691374,,,
A,2,motion_blur,3,0.7655,0.9558921339035035,0.14655030218958856,0.37411636123657227,0.26746293487681544,0.26746293487681544,,,
D1,3,fog,2,0.9384,0.23759145307540894,0.03758577818572521,0.0997240423798561,0.07701906908173696,0.09143931605496909,0.005600000000000049,0.03696693844078933,0.02511134340803547
C,2,glass_blur,1,0.5777,1.87882177734375,0.28135680005401376,0.6769811769485473,0.41803941221812274,0.41466571887885223,0.023299999999999987,,0.07603092165296028
C,1,glass_blur,3,0.6348,1.5796047172546386,0.22916232525557279,0.5803221020698547,0.4050840474453289,0.40164029850271765,0.026100000000000012,,0.07762177546984456
A,1,zoom_blur,5,0.6369,1.4725240182876587,0.22231075063198805,0.5699560881614685,0.42274170900667085,0.42274170900667085,,,
D1,5,saturate,1,0.9328,0.26782560987472537,0.0385301026403904,0.10952926473617554,0.0898351491043475,0.09900580090500444,0.0040000000000000036,0.041028639627344335,0.027116592438219553
A,4,snow,1,0.8988,0.3928928340911865,0.05772765627801418,0.16045787731409072,0.13141440889256772,0.13141440889256772,,,
D1,3,brightness,1,0.9508,0.1858821013212204,0.02853345568180084,0.07964647669792176,0.06631002414880058,0.07815176239744906,0.0039000000000000146,0.031666044809106585,0.02153211504175276
A,1,defocus_blur,1,0.95,0.19377268129587175,0.028383025275170802,0.08095056967735291,0.06976854860290187,0.06976854860290187,,,
D1,3,frost,5,0.672,1.5661636447906495,0.22746219051927327,0.5433711571216583,0.29560992489046184,0.3680925140189647,0.03639999999999999,0.1457679492882191,0.09366232395278033
A,1,shot_noise,2,0.7719,0.9736311668395996,0.14408523186147212,0.3663686420917511,0.2490043897957483,0.2490043897957483,,,
A,5,frost,1,0.911,0.3459829719543457,0.05103015531301498,0.14157349667549132,0.11943028663578444,0.11943028663578444,,,
D1,1,fog,2,0.9389,0.23802169332504272,0.03670152258574962,0.09917678587436676,0.07791977850495459,0.0964361015831877,0.005900000000000016,0.03851132765027238,0.023893349370426236
A,5,fog,2,0.9402,0.24074513902664185,0.034223020857572554,0.09762525796890259,0.0836606854159414,0.0836606854159414,,,
A,3,gaussian_noise,1,0.7865,0.8916272724151612,0.13542712572664023,0.34437308526039123,0.23320238564580503,0.23320238564580503,,,
C,5,fog,4,0.871,0.5274474538803101,0.08291692958027125,0.21066071071624756,0.14173420368054065,0.14198632745836803,0.008399999999999963,,0.07255688149856161
C,2,speckle_noise,5,0.3273,3.791956903076172,0.5278998112976551,1.148099733352661,0.4198565892592538,0.4293563981451443,0.018000000000000016,,0.07431406654363865
A,3,impulse_noise,5,0.2962,3.301308327484131,0.4226536625906825,1.0596502031326294,0.8194600385302154,0.8194600385302154,,,
A,1,motion_blur,2,0.8465,0.6012825556844473,0.09287374445199967,0.24495796181894838,0.18610711837405106,0.18610711837405106,,,
D1,5,frost,5,0.6555,1.5581592365264894,0.2315007128596306,0.5569806541442871,0.3336090596894559,0.3731561974318669,0.02849999999999997,0.15284127220276375,0.09612180229182794
A,5,spatter,3,0.8261,0.7161625186920166,0.10262242253571749,0.27776279907226564,0.2188175547904684,0.2188175547904684,,,
D1,2,shot_noise,3,0.5447,2.2994289979934694,0.33905955485552547,0.7668035387992859,0.33793344223396854,0.4212212409066124,0.04139999999999999,0.16750849141349222,0.09871981236981703
A,3,glass_blur,5,0.5198,2.1830031997680663,0.3190746837615967,0.7648607551574707,0.47627224943243784,0.47627224943243784,,,
D1,2,zoom_blur,1,0.8832,0.45905990118980405,0.0707803660750389,0.18847604386806488,0.13783101194464253,0.1659269568708609,0.012800000000000034,0.0669573534412392,0.042890253858884085
A,2,impulse_noise,4,0.3982,2.686031071090698,0.3781434238165617,0.9282788743972779,0.6662428261083143,0.6662428261083143,,,
C,3,jpeg_compression,3,0.7988,0.8237282855987549,0.12181427602767944,0.32112592029571535,0.23799425851872658,0.2383611552130722,0.015499999999999958,,0.07418681298506341
D1,1,glass_blur,5,0.5159,2.2656917186737062,0.3486848235696554,0.7937508922576905,0.40185042776142943,0.5342452847463661,0.05049999999999999,0.20768360140391742,0.11633053125033495
C,3,snow,3,0.8316,0.7061318607330322,0.10642557091116905,0.2705721001148224,0.18938537635039537,0.18950034781456926,0.011800000000000033,,0.07291844977444013
D1,1,gaussian_noise,5,0.2575,4.472023889923095,0.6247683727443218,1.3158449382781983,0.3402077601875411,0.42727809760842356,0.027699999999999947,0.16972506934259582,0.09800111634501833
D1,3,glass_blur,5,0.5024,2.3408072193145752,0.35215802093595266,0.8132142064094543,0.42565205421331337,0.5403548492044443,0.05789999999999995,0.21203725638566248,0.12872162323116956
C,5,gaussian_noise,4,0.2839,4.104437757873535,0.5688919183015824,1.2241884971618653,0.41942447334866156,0.4204291028386157,0.03380000000000005,,0.07584523319945884
A,5,defocus_blur,2,0.9389,0.23863951005935669,0.03422295367717743,0.09889216079711914,0.08627838016728347,0.08627838016728347,,,
D1,1,impulse_noise,1,0.8287,0.7373294323921203,0.11542284476757049,0.28436653146743773,0.1722219654217537,0.22163688671609708,0.01639999999999997,0.08737282813032919,0.049809254256331904
A,3,impulse_noise,2,0.6533,1.5835230497360229,0.2314389057099819,0.5650997671127319,0.34537462292193666,0.34537462292193666,,,
C,1,defocus_blur,1,0.9496,0.19314734647274018,0.028801541674137114,0.08038197895288468,0.07028195034660749,0.07042005042336968,0.0040999999999999925,,0.07074002226050544
D1,5,glass_blur,5,0.5024,2.2439427345275877,0.3313457047447562,0.7954623078346252,0.48995542388389585,0.5426616972430959,0.03949999999999998,0.22304808860746658,0.10379330926069769
A,1,elastic_transform,5,0.7672,0.9098348918914795,0.13072087799459695,0.367500412940979,0.3060222970483941,0.3060222970483941,,,
D1,4,impulse_noise,5,0.2943,3.5628734252929686,0.5087267846673728,1.1491190608978272,0.579639238217537,0.7157958331725793,0.10519999999999996,0.2853061836608652,0.13162520081223938
C,2,zoom_blur,2,0.8598,0.5585670269489288,0.08311323913782835,0.22556484961509704,0.17709305007486256,0.17730930633154932,0.010199999999999987,,0.07248719136075066
D1,2,elastic_transform,5,0.7557,1.0044072860717774,0.15601643315255642,0.3938153293609619,0.2639563652022858,0.331248587756569,0.030299999999999994,0.13142790027467613,0.08204174751577854
C,1,zoom_blur,1,0.8904,0.41145575165748594,0.058098545140028,0.1718510483622551,0.16025977623619547,0.1614503423913484,0.01090000000000002,,0.07416364713093972
A,4,motion_blur,2,0.8382,0.6429659229278565,0.09874064841419458,0.25841116619110105,0.1911867883398372,0.1911867883398372,,,
C,3,gaussian_blur,1,0.9505,0.19874206023216248,0.02792150223106146,0.08098762143850327,0.0696066512060439,0.07051003311778768,0.0048000000000000265,,0.06946564182713948
C,3,shot_noise,3,0.561,2.1831424114227294,0.3193723589673638,0.7304820578575134,0.35119594456258346,0.35706739550469213,0.022700000000000053,,0.07479319350205228
C,5,frost,4,0.7588,1.0299101258277894,0.1506425648316741,0.38397481842041015,0.271700386707572,0.27281569638206854,0.015800000000000036,,0.07477559126017874
D1,5,defocus_blur,4,0.8001,0.8066246455192566,0.12798360107243062,0.3203213897228241,0.21607461311544757,0.23441720681667794,0.015700000000000047,0.09787529705333,0.06834982301762872
A,5,contrast,1,0.948,0.20474959151744843,0.02888166533112526,0.08378308366537095,0.07309595425453735,0.07309595425453735,,,
D1,3,elastic_transform,2,0.9059,0.3707410839080811,0.05732618000805378,0.15072012434005738,0.11232226614394458,0.13282849438335978,0.009099999999999997,0.05374569653185512,0.03669381681362228
D1,3,fog,1,0.9494,0.19264046635627746,0.02883553166091442,0.08149021925926209,0.06763957668608928,0.07957079138281406,0.0041999999999999815,0.03226622085714407,0.02193379495308617
D1,1,saturate,3,0.9471,0.21012049102783203,0.032489762604236604,0.08734587789773941,0.0672258645832815,0.08223419872116647,0.005299999999999971,0.03301667327385901,0.02033467766025077
C,2,motion_blur,5,0.6581,1.4678732551574707,0.2332437871724367,0.5538849314689637,0.32820326078665674,0.32528947637930977,0.021399999999999975,,0.07650713592867728
D1,5,snow,4,0.8231,0.7347403438568115,0.10845092684775591,0.28643929786682126,0.20640706614970694,0.2290617499619606,0.012700000000000045,0.0943719060223666,0.05566126747849964
D1,2,frost,1,0.9155,0.34199283123016355,0.050500118859112264,0.13858749611377716,0.10580796601079928,0.13038228816860065,0.009000000000000008,0.052038453527104865,0.0330079963300179
